payment_id,amount,failure_code,failure_category,retry_count,ai_diagnosis,candidate_actions,selected_action,expected_recovery,actual_result,recovered_amount,stopping_reason,timestamp_step
PAY_006083,505,GATEWAY_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5293823070611737, 'RETRY_LATER': 0.8204736823965143, 'SWITCH_METHOD': 0.6227250037118731, 'SEND_NOTIFICATION': 0.2066759756998412, 'STOP': 0.021332910643010787}",RETRY_LATER,414.3392096102397,SUCCESS,505.0,,0
PAY_009271,2136,CARD_EXPIRED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.09136478382202264, 'RETRY_LATER': 0.13292263811477514, 'SWITCH_METHOD': 0.5607646425807011, 'SEND_NOTIFICATION': 0.66006319290718, 'STOP': 0.16023719868314354}",SEND_NOTIFICATION,1409.8949800497364,SUCCESS,2136.0,,0
PAY_009679,1950,LIMIT_EXCEEDED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.24046848018714542, 'RETRY_LATER': 0.4117783181581418, 'SWITCH_METHOD': 0.514655719302398, 'SEND_NOTIFICATION': 0.6021239268200854, 'STOP': 0.11263699966310457}",SEND_NOTIFICATION,1174.1416572991666,SUCCESS,1950.0,,0
PAY_000106,747,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5762228890843711, 'RETRY_LATER': 0.8482659911525241, 'SWITCH_METHOD': 0.6355341919289966, 'SEND_NOTIFICATION': 0.22796501193503213, 'STOP': 0.028648971054813354}",RETRY_LATER,633.6546953909356,SUCCESS,747.0,,0
PAY_003042,274,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5787323086585725, 'RETRY_LATER': 0.8409871919362351, 'SWITCH_METHOD': 0.6319963755641068, 'SEND_NOTIFICATION': 0.2220028136051772, 'STOP': 0.022339809277451692}",RETRY_LATER,230.4304905905284,SUCCESS,274.0,,0
PAY_001710,2169,CARD_EXPIRED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.11593301561405536, 'RETRY_LATER': 0.14714202917018462, 'SWITCH_METHOD': 0.5736577117172679, 'SEND_NOTIFICATION': 0.6750400303947381, 'STOP': 0.17448562564415004}",SEND_NOTIFICATION,1464.161825926187,FAILED,0.0,,0
PAY_001710,2169,CARD_EXPIRED,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.11593301561405536, 'RETRY_LATER': 0.14714202917018462, 'SWITCH_METHOD': 0.5736577117172679, 'SEND_NOTIFICATION': 0.6750400303947381, 'STOP': 0.17448562564415004}",SEND_NOTIFICATION,1464.161825926187,SUCCESS,2169.0,,1
PAY_000090,1097,CARD_EXPIRED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.11803394505937058, 'RETRY_LATER': 0.15471010729963303, 'SWITCH_METHOD': 0.5828268031164789, 'SEND_NOTIFICATION': 0.6863321166948629, 'STOP': 0.19033161063782014}",SEND_NOTIFICATION,752.9063320142646,SUCCESS,1097.0,,0
PAY_007015,218,CUSTOMER_DECLINED,HARD,0,HARD,"{'RETRY_NOW': 0.03732953746837699, 'RETRY_LATER': 0.03614809478179665, 'SWITCH_METHOD': 0.05874970806145215, 'SEND_NOTIFICATION': 0.07655059024909824, 'STOP': 0.9899291515489878}",SEND_NOTIFICATION,16.688028674303418,FAILED,0.0,,0
PAY_007015,218,CUSTOMER_DECLINED,HARD,1,HARD,"{'RETRY_NOW': 0.03732953746837699, 'RETRY_LATER': 0.03614809478179665, 'SWITCH_METHOD': 0.05874970806145215, 'SEND_NOTIFICATION': 0.07655059024909824, 'STOP': 0.9899291515489878}",SEND_NOTIFICATION,16.688028674303418,FAILED,0.0,,1
PAY_007015,218,CUSTOMER_DECLINED,HARD,2,HARD,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_003175,279,INSUFFICIENT_FUNDS,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.1798982304722809, 'RETRY_LATER': 0.4326186751213166, 'SWITCH_METHOD': 0.5877753038073465, 'SEND_NOTIFICATION': 0.7137877886959354, 'STOP': 0.05031981256751793}",SEND_NOTIFICATION,199.14679304616598,SUCCESS,279.0,,0
PAY_000918,178,CARD_EXPIRED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.09419860839894821, 'RETRY_LATER': 0.14126562099955234, 'SWITCH_METHOD': 0.5694507647841095, 'SEND_NOTIFICATION': 0.6499303150480881, 'STOP': 0.16509484816430678}",SEND_NOTIFICATION,115.68759607855968,SUCCESS,178.0,,0
PAY_007834,1677,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5522664395398048, 'RETRY_LATER': 0.8211778010468687, 'SWITCH_METHOD': 0.610289564634102, 'SEND_NOTIFICATION': 0.19976126462287397, 'STOP': 0.0014956926438394061}",RETRY_LATER,1377.1151723555988,SUCCESS,1677.0,,0
PAY_006733,1837,GATEWAY_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5507707544914408, 'RETRY_LATER': 0.8316800659803456, 'SWITCH_METHOD': 0.6339064213442815, 'SEND_NOTIFICATION': 0.21481558554396052, 'STOP': 0.0330674011709359}",RETRY_LATER,1527.796281205895,FAILED,0.0,,0
PAY_006733,1837,GATEWAY_TIMEOUT,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.5507707544914408, 'RETRY_LATER': 0.8316800659803456, 'SWITCH_METHOD': 0.6339064213442815, 'SEND_NOTIFICATION': 0.21481558554396052, 'STOP': 0.0330674011709359}",RETRY_LATER,1527.796281205895,FAILED,0.0,,1
PAY_006733,1837,GATEWAY_TIMEOUT,TEMPORARY,2,TEMPORARY,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_001950,1530,INSUFFICIENT_FUNDS,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.20356664227828297, 'RETRY_LATER': 0.4711957501405762, 'SWITCH_METHOD': 0.6060141885505025, 'SEND_NOTIFICATION': 0.7374314275118824, 'STOP': 0.07240685230195118}",SEND_NOTIFICATION,1128.27008409318,FAILED,0.0,,0
PAY_001950,1530,INSUFFICIENT_FUNDS,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.20356664227828297, 'RETRY_LATER': 0.4711957501405762, 'SWITCH_METHOD': 0.6060141885505025, 'SEND_NOTIFICATION': 0.7374314275118824, 'STOP': 0.07240685230195118}",SEND_NOTIFICATION,1128.27008409318,SUCCESS,1530.0,,1
PAY_006369,703,NETWORK_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5104112320238245, 'RETRY_LATER': 0.780490393412274, 'SWITCH_METHOD': 0.613549437274326, 'SEND_NOTIFICATION': 0.1802729433713542, 'STOP': 0.02991079406841157}",RETRY_LATER,548.6847465688286,FAILED,0.0,,0
PAY_006369,703,NETWORK_ERROR,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.5104112320238245, 'RETRY_LATER': 0.780490393412274, 'SWITCH_METHOD': 0.613549437274326, 'SEND_NOTIFICATION': 0.1802729433713542, 'STOP': 0.02991079406841157}",RETRY_LATER,548.6847465688286,SUCCESS,703.0,,1
PAY_000002,809,UPI_TECHNICAL_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5110772229262469, 'RETRY_LATER': 0.8008764824810973, 'SWITCH_METHOD': 0.6675824069497995, 'SEND_NOTIFICATION': 0.1983825398301838, 'STOP': 0.021206551698736024}",RETRY_LATER,647.9090743272077,SUCCESS,809.0,,0
PAY_008033,253,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5737249575298882, 'RETRY_LATER': 0.8385408547895308, 'SWITCH_METHOD': 0.6291498179397597, 'SEND_NOTIFICATION': 0.21721758805919064, 'STOP': 0.019306697773583903}",RETRY_LATER,212.1508362617513,SUCCESS,253.0,,0
PAY_006048,2521,INSUFFICIENT_FUNDS,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.1713713136681697, 'RETRY_LATER': 0.42742902401621696, 'SWITCH_METHOD': 0.5787283812160907, 'SEND_NOTIFICATION': 0.7147282448488866, 'STOP': 0.04634622451823712}",SEND_NOTIFICATION,1801.8299052640432,SUCCESS,2521.0,,0
PAY_002721,605,NETWORK_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5003481664705942, 'RETRY_LATER': 0.7695051248351832, 'SWITCH_METHOD': 0.6034187882708808, 'SEND_NOTIFICATION': 0.16791702795491556, 'STOP': 0.01926603823229155}",RETRY_LATER,465.5506005252858,FAILED,0.0,,0
PAY_002721,605,NETWORK_ERROR,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.5003481664705942, 'RETRY_LATER': 0.7695051248351832, 'SWITCH_METHOD': 0.6034187882708808, 'SEND_NOTIFICATION': 0.16791702795491556, 'STOP': 0.01926603823229155}",RETRY_LATER,465.5506005252858,FAILED,0.0,,1
PAY_002721,605,NETWORK_ERROR,TEMPORARY,2,TEMPORARY,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_009813,281,UPI_TECHNICAL_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5321745423753039, 'RETRY_LATER': 0.8112845288022631, 'SWITCH_METHOD': 0.6796290536521106, 'SEND_NOTIFICATION': 0.2027659968943511, 'STOP': 0.03158426447223368}",RETRY_LATER,227.97095259343592,SUCCESS,281.0,,0
PAY_003118,99,NETWORK_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.499213912852919, 'RETRY_LATER': 0.7727605217045811, 'SWITCH_METHOD': 0.6053534519676705, 'SEND_NOTIFICATION': 0.17077255845876768, 'STOP': 0.021031801370860685}",RETRY_LATER,76.50329164875353,FAILED,0.0,,0
PAY_003118,99,NETWORK_ERROR,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.499213912852919, 'RETRY_LATER': 0.7727605217045811, 'SWITCH_METHOD': 0.6053534519676705, 'SEND_NOTIFICATION': 0.17077255845876768, 'STOP': 0.021031801370860685}",RETRY_LATER,76.50329164875353,SUCCESS,99.0,,1
PAY_009466,336,CUSTOMER_DECLINED,HARD,0,HARD,"{'RETRY_NOW': 0.021012542751393443, 'RETRY_LATER': 0.022723291447438357, 'SWITCH_METHOD': 0.043110892232279756, 'SEND_NOTIFICATION': 0.061723294616396474, 'STOP': 0.9897805074172629}",SEND_NOTIFICATION,20.739026991109213,FAILED,0.0,,0
PAY_009466,336,CUSTOMER_DECLINED,HARD,1,HARD,"{'RETRY_NOW': 0.021012542751393443, 'RETRY_LATER': 0.022723291447438357, 'SWITCH_METHOD': 0.043110892232279756, 'SEND_NOTIFICATION': 0.061723294616396474, 'STOP': 0.9897805074172629}",SEND_NOTIFICATION,20.739026991109213,FAILED,0.0,,1
PAY_009466,336,CUSTOMER_DECLINED,HARD,2,HARD,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_003763,870,CARD_EXPIRED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.11713710544084315, 'RETRY_LATER': 0.15477694828158714, 'SWITCH_METHOD': 0.5794606675332371, 'SEND_NOTIFICATION': 0.6845270088333381, 'STOP': 0.18761724102536204}",SEND_NOTIFICATION,595.5384976850041,FAILED,0.0,,0
PAY_003763,870,CARD_EXPIRED,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.11713710544084315, 'RETRY_LATER': 0.15477694828158714, 'SWITCH_METHOD': 0.5794606675332371, 'SEND_NOTIFICATION': 0.6845270088333381, 'STOP': 0.18761724102536204}",SEND_NOTIFICATION,595.5384976850041,SUCCESS,870.0,,1
PAY_000214,938,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5696330875458853, 'RETRY_LATER': 0.835896994338851, 'SWITCH_METHOD': 0.6267842313168004, 'SEND_NOTIFICATION': 0.21369597636977036, 'STOP': 0.016458093859235613}",RETRY_LATER,784.0713806898423,SUCCESS,938.0,,0
PAY_000779,8592,LIMIT_EXCEEDED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.2398076479350372, 'RETRY_LATER': 0.40809733036432344, 'SWITCH_METHOD': 0.511272627391789, 'SEND_NOTIFICATION': 0.5869102974204997, 'STOP': 0.10789286575855782}",SEND_NOTIFICATION,5042.733275436934,FAILED,0.0,,0
PAY_000779,8592,LIMIT_EXCEEDED,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.2398076479350372, 'RETRY_LATER': 0.40809733036432344, 'SWITCH_METHOD': 0.511272627391789, 'SEND_NOTIFICATION': 0.5869102974204997, 'STOP': 0.10789286575855782}",SEND_NOTIFICATION,5042.733275436934,FAILED,0.0,,1
PAY_000779,8592,LIMIT_EXCEEDED,CUSTOMER,2,CUSTOMER,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_003497,195,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5726149942038414, 'RETRY_LATER': 0.8410226622640326, 'SWITCH_METHOD': 0.6310357096715916, 'SEND_NOTIFICATION': 0.22068914355862468, 'STOP': 0.021076107340725396}",RETRY_LATER,163.99941914148636,SUCCESS,195.0,,0
PAY_008818,1864,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5541429048333965, 'RETRY_LATER': 0.824683541980495, 'SWITCH_METHOD': 0.6142038341621717, 'SEND_NOTIFICATION': 0.2055844652133299, 'STOP': 0.004511347605105997}",RETRY_LATER,1537.2101222516426,SUCCESS,1864.0,,0
PAY_002044,99,INVALID_ACCOUNT,HARD,0,HARD,"{'RETRY_NOW': 0.025605215014814813, 'RETRY_LATER': 0.035537303890459136, 'SWITCH_METHOD': 0.10061732907127298, 'SEND_NOTIFICATION': 0.12893241052542612, 'STOP': 0.9890011447992207}",SWITCH_METHOD,9.961115578056026,FAILED,0.0,,0
PAY_002044,99,INVALID_ACCOUNT,HARD,1,HARD,"{'RETRY_NOW': 0.025605215014814813, 'RETRY_LATER': 0.035537303890459136, 'SWITCH_METHOD': 0.10061732907127298, 'SEND_NOTIFICATION': 0.12893241052542612, 'STOP': 0.9890011447992207}",SWITCH_METHOD,9.961115578056026,FAILED,0.0,,1
PAY_002044,99,INVALID_ACCOUNT,HARD,2,HARD,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_005421,863,AUTHENTICATION_FAILED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.3672109048960562, 'RETRY_LATER': 0.5045077390280865, 'SWITCH_METHOD': 0.4295051683003865, 'SEND_NOTIFICATION': 0.6044396068038961, 'STOP': 0.10615382191202148}",SEND_NOTIFICATION,521.6313806717624,FAILED,0.0,,0
PAY_005421,863,AUTHENTICATION_FAILED,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.3672109048960562, 'RETRY_LATER': 0.5045077390280865, 'SWITCH_METHOD': 0.4295051683003865, 'SEND_NOTIFICATION': 0.6044396068038961, 'STOP': 0.10615382191202148}",SEND_NOTIFICATION,521.6313806717624,SUCCESS,863.0,,1
PAY_006155,1161,NETWORK_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5288730073189586, 'RETRY_LATER': 0.7942130966294413, 'SWITCH_METHOD': 0.6214079911542477, 'SEND_NOTIFICATION': 0.18957182359764252, 'STOP': 0.04341682454902593}",RETRY_LATER,922.0814051867814,SUCCESS,1161.0,,0
PAY_008358,873,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5626807146146182, 'RETRY_LATER': 0.8316267105950554, 'SWITCH_METHOD': 0.6220347063747707, 'SEND_NOTIFICATION': 0.21537464425590355, 'STOP': 0.013502318171210387}",RETRY_LATER,726.0101183494834,SUCCESS,873.0,,0
PAY_008708,99,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5978890604380045, 'RETRY_LATER': 0.8621506012643568, 'SWITCH_METHOD': 0.6541276875281906, 'SEND_NOTIFICATION': 0.24079583174282118, 'STOP': 0.04347481316962946}",RETRY_LATER,85.35290952517133,SUCCESS,99.0,,0
PAY_008466,1368,NETWORK_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.4940136302306294, 'RETRY_LATER': 0.7622559540597124, 'SWITCH_METHOD': 0.5975590832415938, 'SEND_NOTIFICATION': 0.16427177041121502, 'STOP': 0.013499300027796106}",RETRY_LATER,1042.7661451536865,SUCCESS,1368.0,,0
PAY_004168,4593,GATEWAY_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5117148539921608, 'RETRY_LATER': 0.7964627627817277, 'SWITCH_METHOD': 0.593288719110089, 'SEND_NOTIFICATION': 0.17992571963352466, 'STOP': 0.0010170711451712039}",RETRY_LATER,3658.1534694564752,FAILED,0.0,,0
PAY_004168,4593,GATEWAY_TIMEOUT,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.5117148539921608, 'RETRY_LATER': 0.7964627627817277, 'SWITCH_METHOD': 0.593288719110089, 'SEND_NOTIFICATION': 0.17992571963352466, 'STOP': 0.0010170711451712039}",RETRY_LATER,3658.1534694564752,SUCCESS,4593.0,,1
PAY_003789,1611,INSUFFICIENT_FUNDS,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.18550339255205156, 'RETRY_LATER': 0.44457889836731546, 'SWITCH_METHOD': 0.58960945948188, 'SEND_NOTIFICATION': 0.718469489782771, 'STOP': 0.056102272166695576}",SEND_NOTIFICATION,1157.4543480400441,FAILED,0.0,,0
PAY_003789,1611,INSUFFICIENT_FUNDS,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.18550339255205156, 'RETRY_LATER': 0.44457889836731546, 'SWITCH_METHOD': 0.58960945948188, 'SEND_NOTIFICATION': 0.718469489782771, 'STOP': 0.056102272166695576}",SEND_NOTIFICATION,1157.4543480400441,SUCCESS,1611.0,,1
PAY_000584,337,UPI_TECHNICAL_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.4991754324679233, 'RETRY_LATER': 0.778123409669301, 'SWITCH_METHOD': 0.6442227347431124, 'SEND_NOTIFICATION': 0.16962756542985705, 'STOP': 0.001012308855820977}",RETRY_LATER,262.22758905855443,FAILED,0.0,,0
PAY_000584,337,UPI_TECHNICAL_ERROR,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.4991754324679233, 'RETRY_LATER': 0.778123409669301, 'SWITCH_METHOD': 0.6442227347431124, 'SEND_NOTIFICATION': 0.16962756542985705, 'STOP': 0.001012308855820977}",RETRY_LATER,262.22758905855443,SUCCESS,337.0,,1
PAY_009912,4511,UPI_TECHNICAL_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5459161004199389, 'RETRY_LATER': 0.8208719444658756, 'SWITCH_METHOD': 0.6850543723059109, 'SEND_NOTIFICATION': 0.20588312503578002, 'STOP': 0.038853977492589446}",RETRY_LATER,3702.953341485565,SUCCESS,4511.0,,0
PAY_009987,2635,NETWORK_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5256993248593425, 'RETRY_LATER': 0.7940357989029732, 'SWITCH_METHOD': 0.6188882168778729, 'SEND_NOTIFICATION': 0.18479071556538365, 'STOP': 0.040470472829535184}",RETRY_LATER,2092.2843301093344,FAILED,0.0,,0
PAY_009987,2635,NETWORK_ERROR,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.5256993248593425, 'RETRY_LATER': 0.7940357989029732, 'SWITCH_METHOD': 0.6188882168778729, 'SEND_NOTIFICATION': 0.18479071556538365, 'STOP': 0.040470472829535184}",RETRY_LATER,2092.2843301093344,SUCCESS,2635.0,,1
PAY_000117,359,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5511778866468485, 'RETRY_LATER': 0.822032345782785, 'SWITCH_METHOD': 0.6114504793744828, 'SEND_NOTIFICATION': 0.2026232680982858, 'STOP': 0.0029976924631428445}",RETRY_LATER,295.1096121360198,SUCCESS,359.0,,0
PAY_006645,621,INSUFFICIENT_FUNDS,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.18550339255205156, 'RETRY_LATER': 0.44457889836731546, 'SWITCH_METHOD': 0.58960945948188, 'SEND_NOTIFICATION': 0.718469489782771, 'STOP': 0.056102272166695576}",SEND_NOTIFICATION,446.1695531551008,SUCCESS,621.0,,0
PAY_009034,2688,UPI_TECHNICAL_ERROR,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5360004471976364, 'RETRY_LATER': 0.8111515791970056, 'SWITCH_METHOD': 0.6802169755388845, 'SEND_NOTIFICATION': 0.20455216057799588, 'STOP': 0.0329160434912559}",RETRY_LATER,2180.375444881551,SUCCESS,2688.0,,0
PAY_009952,99,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5762228890843711, 'RETRY_LATER': 0.8482659911525241, 'SWITCH_METHOD': 0.6355341919289966, 'SEND_NOTIFICATION': 0.22796501193503213, 'STOP': 0.028648971054813354}",RETRY_LATER,83.97833312409989,FAILED,0.0,,0
PAY_009952,99,BANK_TIMEOUT,TEMPORARY,1,TEMPORARY,"{'RETRY_NOW': 0.5762228890843711, 'RETRY_LATER': 0.8482659911525241, 'SWITCH_METHOD': 0.6355341919289966, 'SEND_NOTIFICATION': 0.22796501193503213, 'STOP': 0.028648971054813354}",RETRY_LATER,83.97833312409989,SUCCESS,99.0,,1
PAY_008960,1357,CARD_EXPIRED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.10531844718185354, 'RETRY_LATER': 0.14363862467794725, 'SWITCH_METHOD': 0.5705236867366029, 'SEND_NOTIFICATION': 0.6646029522929868, 'STOP': 0.17241137501885437}",SEND_NOTIFICATION,901.8662062615831,FAILED,0.0,,0
PAY_008960,1357,CARD_EXPIRED,CUSTOMER,1,CUSTOMER,"{'RETRY_NOW': 0.10531844718185354, 'RETRY_LATER': 0.14363862467794725, 'SWITCH_METHOD': 0.5705236867366029, 'SEND_NOTIFICATION': 0.6646029522929868, 'STOP': 0.17241137501885437}",SEND_NOTIFICATION,901.8662062615831,FAILED,0.0,,1
PAY_008960,1357,CARD_EXPIRED,CUSTOMER,2,CUSTOMER,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
PAY_001764,4245,LIMIT_EXCEEDED,CUSTOMER,0,CUSTOMER,"{'RETRY_NOW': 0.23323541217939237, 'RETRY_LATER': 0.3956921176590515, 'SWITCH_METHOD': 0.5001668567179068, 'SEND_NOTIFICATION': 0.5569747122842366, 'STOP': 0.09297751449736351}",SEND_NOTIFICATION,2364.3576536465844,SUCCESS,4245.0,,0
PAY_001876,342,BANK_TIMEOUT,TEMPORARY,0,TEMPORARY,"{'RETRY_NOW': 0.5849013246583841, 'RETRY_LATER': 0.8531274506320325, 'SWITCH_METHOD': 0.642861702039728, 'SEND_NOTIFICATION': 0.23214446660573096, 'STOP': 0.03285377588910976}",RETRY_LATER,291.76958811615515,SUCCESS,342.0,,0
PAY_003225,2596,CUSTOMER_DECLINED,HARD,0,HARD,"{'RETRY_NOW': 0.029925545159470688, 'RETRY_LATER': 0.03068960147111537, 'SWITCH_METHOD': 0.05057248569243906, 'SEND_NOTIFICATION': 0.07022043057402337, 'STOP': 0.9899612819830307}",SEND_NOTIFICATION,182.29223777016466,FAILED,0.0,,0
PAY_003225,2596,CUSTOMER_DECLINED,HARD,1,HARD,"{'RETRY_NOW': 0.029925545159470688, 'RETRY_LATER': 0.03068960147111537, 'SWITCH_METHOD': 0.05057248569243906, 'SEND_NOTIFICATION': 0.07022043057402337, 'STOP': 0.9899612819830307}",SEND_NOTIFICATION,182.29223777016466,FAILED,0.0,,1
PAY_003225,2596,CUSTOMER_DECLINED,HARD,2,HARD,{},STOP,0.0,STOPPED,0.0,MAX_RETRIES_REACHED,2
