payment_id,amount,failure_code,failure_category,retry_count,ai_diagnosis,candidate_actions,selected_action,expected_recovery,actual_result,recovered_amount,stopping_reason,timestamp_step
PAY_006060,131,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,107.6165,SUCCESS,131.0,,0
PAY_000960,402,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,323.409,SUCCESS,402.0,,0
PAY_006343,502,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,413.14599999999996,SUCCESS,502.0,,0
PAY_003634,110,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,93.995,SUCCESS,110.0,,0
PAY_001051,543,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,370.869,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_003381,258,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,205.49699999999999,SUCCESS,258.0,,0
PAY_003677,411,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,260.163,SUCCESS,411.0,,0
PAY_005777,466,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,355.092,SUCCESS,466.0,,0
PAY_009046,99,PAYMENT_EXPIRED,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_006574,242,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,136.367,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_005180,689,INSUFFICIENT_FUNDS,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,515.7165,SUCCESS,689.0,,0
PAY_001608,99,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,60.588,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_003611,1689,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1412.8485,SUCCESS,1689.0,,0
PAY_009759,327,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,270.59250000000003,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_006636,641,INVALID_ACCOUNT,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_009998,1753,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,1197.299,SUCCESS,1753.0,,0
PAY_000792,732,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,607.56,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_003057,259,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,148.666,SUCCESS,259.0,,0
PAY_001981,1018,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,856.1379999999999,SUCCESS,1018.0,,0
PAY_003599,259,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,177.674,SUCCESS,259.0,,0
PAY_000934,328,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,283.228,SUCCESS,328.0,,0
PAY_007425,101,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,61.3575,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_005627,490,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,287.875,SUCCESS,490.0,,0
PAY_001683,702,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,554.229,SUCCESS,702.0,,0
PAY_004180,746,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,609.482,SUCCESS,746.0,,0
PAY_006447,830,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,636.1949999999999,SUCCESS,830.0,,0
PAY_004117,1753,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,990.4449999999999,SUCCESS,1753.0,,0
PAY_000989,331,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,229.5485,SUCCESS,331.0,,0
PAY_002897,502,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,419.923,SUCCESS,502.0,,0
PAY_003779,319,INVALID_ACCOUNT,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_005659,2379,BLOCKED_METHOD,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_003094,1244,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,998.932,SUCCESS,1244.0,,0
PAY_003156,560,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,471.52,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_001824,1978,PAYMENT_EXPIRED,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_009623,514,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,419.938,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_001099,1859,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1605.2465000000002,SUCCESS,1859.0,,0
PAY_002845,1612,PAYMENT_EXPIRED,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_003343,186,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,152.055,SUCCESS,186.0,,0
PAY_000039,112,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,64.12,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_006541,671,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,542.5035,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_009474,1656,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1309.068,SUCCESS,1656.0,,0
PAY_003357,3996,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,3110.886,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_007814,1136,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,857.112,SUCCESS,1136.0,,0
PAY_008221,2369,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,1518.529,SUCCESS,2369.0,,0
PAY_009228,2058,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1733.865,SUCCESS,2058.0,,0
PAY_002429,886,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,735.38,SUCCESS,886.0,,0
PAY_005044,185,PAYMENT_EXPIRED,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_005347,1169,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,979.622,SUCCESS,1169.0,,0
PAY_004812,402,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,266.727,SUCCESS,402.0,,0
PAY_008477,701,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,588.139,SUCCESS,701.0,,0
PAY_000687,319,INSUFFICIENT_FUNDS,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,239.25,SUCCESS,319.0,,0
PAY_004800,186,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,159.216,SUCCESS,186.0,,0
PAY_007438,1704,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1461.18,SUCCESS,1704.0,,0
PAY_002354,601,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,490.416,SUCCESS,601.0,,0
PAY_006354,2833,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,2116.251,SUCCESS,2833.0,,0
PAY_004570,976,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,817.8879999999999,SUCCESS,976.0,,0
PAY_008214,3582,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,2985.597,SUCCESS,3582.0,,0
PAY_002753,1219,CUSTOMER_DECLINED,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_008074,111,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,74.6475,SUCCESS,111.0,,0
PAY_001041,245,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,199.3075,SUCCESS,245.0,,0
PAY_007492,259,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,161.22750000000002,SUCCESS,259.0,,0
PAY_001266,709,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,564.0095,SUCCESS,709.0,,0
PAY_009266,353,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,300.5795,SUCCESS,353.0,,0
PAY_007060,99,INSUFFICIENT_FUNDS,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,73.50750000000001,SUCCESS,99.0,,0
PAY_000278,378,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,299.943,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_005085,229,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,184.9175,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_002383,762,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,627.126,SUCCESS,762.0,,0
PAY_000572,458,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,344.874,SUCCESS,458.0,,0
PAY_001436,161,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,132.4225,SUCCESS,161.0,,0
PAY_005353,3792,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,3037.3920000000003,SUCCESS,3792.0,,0
PAY_005446,330,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,280.005,SUCCESS,330.0,,0
PAY_001008,541,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,292.68100000000004,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_004544,99,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,77.0715,SUCCESS,99.0,,0
PAY_008817,865,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,694.595,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_002065,1427,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1098.0765,SUCCESS,1427.0,,0
PAY_001137,1432,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1223.644,SUCCESS,1432.0,,0
PAY_005344,355,INVALID_ACCOUNT,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_000295,3395,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,2865.38,SUCCESS,3395.0,,0
PAY_002404,553,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,432.16949999999997,SUCCESS,553.0,,0
PAY_003999,6154,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,5190.899,SUCCESS,6154.0,,0
PAY_003742,99,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,56.6775,SUCCESS,99.0,,0
PAY_009223,933,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,760.395,SUCCESS,933.0,,0
PAY_002720,753,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,624.237,SUCCESS,753.0,,0
PAY_009200,99,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,84.447,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_005151,2699,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,2113.317,SUCCESS,2699.0,,0
PAY_002809,878,BLOCKED_METHOD,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_000557,488,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,420.656,SUCCESS,488.0,,0
PAY_008926,924,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,519.288,SUCCESS,924.0,,0
PAY_004796,259,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,160.839,SUCCESS,259.0,,0
PAY_002470,1770,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1437.24,SUCCESS,1770.0,,0
PAY_003739,982,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,845.0110000000001,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_004287,965,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,777.7900000000001,SUCCESS,965.0,,0
PAY_002605,233,INSUFFICIENT_FUNDS,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,172.653,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_000363,811,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,464.2975,SUCCESS,811.0,,0
PAY_006925,108,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,73.926,SUCCESS,108.0,,0
PAY_001705,1591,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,922.78,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_002140,1344,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1107.456,SUCCESS,1344.0,,0
PAY_003240,691,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,550.727,SUCCESS,691.0,,0
PAY_002384,1057,INSUFFICIENT_FUNDS,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,773.7239999999999,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_007315,1357,INSUFFICIENT_FUNDS,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,1001.466,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_004312,373,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,292.059,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_001313,343,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,260.8515,SUCCESS,343.0,,0
PAY_003931,1712,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,1177.0,SUCCESS,1712.0,,0
PAY_006184,594,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,473.121,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_001592,185,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,119.0475,SUCCESS,185.0,,0
PAY_009388,11782,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,7351.968,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_002163,126,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,99.981,SUCCESS,126.0,,0
PAY_002397,266,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,164.787,SUCCESS,266.0,,0
PAY_000318,1864,PAYMENT_EXPIRED,HARD,0,RULE_BASED,{},STOP,0.0,STOPPED,0.0,RULE_HARD_FAILURE,0
PAY_005234,1703,LIMIT_EXCEEDED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,967.3039999999999,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_005069,1245,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1037.085,SUCCESS,1245.0,,0
PAY_004037,186,UPI_TECHNICAL_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,148.707,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_003021,5466,GATEWAY_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,4340.004,SUCCESS,5466.0,,0
PAY_008229,989,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,758.0685,SUCCESS,989.0,,0
PAY_005296,2255,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,1434.18,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_003973,457,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,386.3935,SUCCESS,457.0,,0
PAY_005371,647,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,536.3629999999999,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_004134,1321,CARD_EXPIRED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,868.5575,FAILED,0.0,SINGLE_ATTEMPT_EXHAUSTED,0
PAY_000975,1100,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,935.0,SUCCESS,1100.0,,0
PAY_007292,1854,NETWORK_ERROR,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,1454.463,SUCCESS,1854.0,,0
PAY_000955,200,AUTHENTICATION_FAILED,CUSTOMER,0,RULE_BASED,{},SEND_NOTIFICATION,126.89999999999999,SUCCESS,200.0,,0
PAY_009307,401,BANK_TIMEOUT,TEMPORARY,0,RULE_BASED,{},RETRY_LATER,334.835,SUCCESS,401.0,,0
